gene_id,E2_rep1,E2_rep2,untr_rep1,untr_rep2
ENSG00000144824.15,27,58,21,16
ENSG00000183617.4,406,381,303,312
ENSG00000102882.7,3771,3144,3252,3064
ENSG00000169896.12,13,3,26,16
ENSG00000172572.6,1675,1420,1335,2052
ENSG00000176246.1,0,0,0,0
ENSG00000171560.10,0,0,0,1
ENSG00000178974.5,951,846,921,939
ENSG00000007341.14,353,356,704,342
ENSG00000254536.1,2,43,7,6
ENSG00000161103.7,55,48,35,30
ENSG00000154007.6,1,1,1,0
ENSG00000172757.8,28334,21834,23081,19549
ENSG00000167476.6,14,9,15,9
ENSG00000152348.11,946,714,853,490
ENSG00000197442.8,461,326,371,355
ENSG00000225614.2,143,141,130,129
ENSG00000155542.7,140,122,118,92
ENSG00000198689.5,336,235,327,187
ENSG00000170100.9,1167,1010,757,782
ENSG00000150551.10,151,156,149,89
ENSG00000167508.6,2277,2085,1933,1731
ENSG00000115998.3,129,48,116,77
ENSG00000100218.7,113,73,1,108
ENSG00000080007.6,169,134,149,172
ENSG00000170653.14,760,320,682,609
ENSG00000164733.16,3336,2719,2585,2648
ENSG00000158865.8,8,4,4,11
ENSG00000049239.8,1058,835,775,442
ENSG00000066827.11,337,171,293,267
ENSG00000135269.13,1059,888,820,794
ENSG00000188517.10,18,15,16,19
ENSG00000186470.9,5,4,7,0
ENSG00000212916.3,168,137,223,214
ENSG00000120659.10,3,2,1,4
ENSG00000153391.11,404,306,371,355
ENSG00000137857.13,50,50,54,33
ENSG00000148219.12,160,368,598,712
ENSG00000155657.19,449,373,377,377
ENSG00000261594.3,2,0,2,3
ENSG00000168917.8,176,151,177,156
ENSG00000161714.7,4131,3395,1222,2406
ENSG00000151233.6,1249,1406,1227,688
ENSG00000164683.12,15,40,86,19
ENSG00000185049.8,1376,1126,1008,865
ENSG00000168907.9,245,214,274,231
ENSG00000147113.12,2,3,3,6
ENSG00000174448.4,2,3,2,7
ENSG00000115241.9,6087,4762,5361,4385
ENSG00000127314.13,2121,1959,1842,1662
ENSG00000198001.9,808,777,758,757
ENSG00000135298.9,8,5,10,17
ENSG00000212658.1,0,0,0,0
ENSG00000172071.7,698,468,696,550
ENSG00000168131.2,1,3,2,0
ENSG00000164180.9,489,432,301,390
ENSG00000177469.12,47,33,34,23
ENSG00000099860.4,2110,1611,507,425
ENSG00000184619.3,10,1,19,3
ENSG00000204116.7,214,182,187,250
ENSG00000075785.8,12193,10400,10225,9716
ENSG00000172381.3,0,0,0,0
ENSG00000165209.14,2067,1879,1732,1419
ENSG00000163611.7,781,713,714,754
ENSG00000213030.4,1,1,1,0
ENSG00000137673.4,0,0,0,1
ENSG00000240224.1,2,3,0,2
ENSG00000143612.14,6455,5674,5409,5006
ENSG00000139278.5,211,216,233,928
ENSG00000184394.1,0,0,0,0
ENSG00000122145.10,0,1,0,1
ENSG00000158805.7,1324,841,814,750
ENSG00000150556.12,272,262,214,298
ENSG00000172775.12,1244,1029,1107,1017
ENSG00000085662.9,1,0,0,2
ENSG00000138119.12,12885,10872,7905,7052
ENSG00000135205.10,49,136,59,85
ENSG00000172380.5,336,320,51,250
ENSG00000188107.9,1228,1066,1133,1111
ENSG00000114446.4,1798,1546,1327,1193
ENSG00000165478.6,1,1,0,1
ENSG00000169710.6,45566,38770,32364,31161
ENSG00000170484.5,0,0,0,3
ENSG00000236637.1,0,0,0,0
ENSG00000168116.9,456,451,343,373
ENSG00000154545.12,30,22,16,16
ENSG00000138356.9,252,223,157,202
ENSG00000168702.12,55,100,71,58
ENSG00000184156.11,10,10,9,24
ENSG00000223609.3,0,0,0,0
ENSG00000197641.7,1,1,0,1
ENSG00000204620.2,4,2,4,4
ENSG00000183508.4,446,361,285,257
ENSG00000149196.11,455,297,406,382
ENSG00000047936.6,4,1,1,1
ENSG00000215621.2,51,52,21,41
ENSG00000205864.1,1,2,1,2
ENSG00000181754.6,541,487,434,301
ENSG00000140983.9,3084,2630,2561,2410
ENSG00000013619.9,460,314,93,124
ENSG00000006634.3,667,728,566,559
ENSG00000183421.7,618,575,567,529
ENSG00000069493.10,378,121,145,217
ENSG00000186105.7,3,8,3,7
ENSG00000125337.12,2,3,2,5
ENSG00000183628.8,380,246,270,136
ENSG00000184277.8,1001,1140,528,781
ENSG00000119655.4,1201,950,1436,978
ENSG00000104897.5,883,698,768,628
ENSG00000133114.13,516,563,374,391
ENSG00000138674.12,4221,3630,3561,2870
ENSG00000171747.4,7,3,7,5
ENSG00000196415.5,1,2,1,1
ENSG00000255874.1,3,3,3,2
ENSG00000118526.6,0,0,0,0
ENSG00000184164.10,440,357,293,665
ENSG00000130222.6,290,252,83,110
ENSG00000088756.8,0,0,0,0
ENSG00000117625.9,804,899,621,790
ENSG00000230610.1,0,2,0,0
ENSG00000148120.10,689,631,593,472
ENSG00000198746.8,221,75,172,215
ENSG00000159685.6,445,352,366,320
ENSG00000218891.2,394,405,275,277
ENSG00000177045.6,344,300,329,278
ENSG00000198435.2,865,891,563,610
ENSG00000176473.9,579,507,701,569
ENSG00000250510.3,3,0,2,1
ENSG00000127418.10,949,767,742,705
ENSG00000111540.11,6421,5616,6157,5355
ENSG00000122718.4,0,0,0,0
ENSG00000156738.13,1,2,1,1
ENSG00000167965.13,1319,941,1118,1025
ENSG00000120586.4,4,4,3,4
ENSG00000106261.12,4691,4385,4132,3914
ENSG00000224877.3,319,262,224,171
ENSG00000142197.8,5681,5137,3393,3341
ENSG00000197786.3,0,0,0,0
ENSG00000198354.4,0,1,0,1
ENSG00000013297.6,818,2285,2046,1722
ENSG00000266728.1,14,28,1,18
ENSG00000127423.6,163,127,92,165
ENSG00000187461.5,0,40,33,0
ENSG00000163624.5,2752,2684,2490,2421
ENSG00000205301.7,2,3,2,1
ENSG00000076928.13,1006,706,680,685
ENSG00000134198.5,3,6,5,11
ENSG00000142484.5,2,2,1,2
ENSG00000143954.8,0,0,0,1
ENSG00000189420.7,0,0,0,0
ENSG00000162687.12,2,6,4,15
ENSG00000117643.10,72,44,27,63
ENSG00000171942.3,0,0,0,0
ENSG00000088320.3,1,1,1,1
ENSG00000189410.7,37,35,12,25
ENSG00000163166.9,1346,1188,1069,1032
ENSG00000166073.4,101,102,108,91
ENSG00000268885.1,0,1,0,4
ENSG00000174885.8,4,2,2,2
ENSG00000084463.3,1710,1414,1345,1231
ENSG00000146463.7,1323,998,1282,1138
ENSG00000117153.11,1496,1153,1670,1440
ENSG00000157869.10,114,210,121,135
ENSG00000073146.11,5,8,4,6
ENSG00000129534.9,1004,952,1136,906
ENSG00000145284.7,114,107,121,82
ENSG00000184867.9,75,74,52,40
ENSG00000136143.9,1090,661,796,791
ENSG00000177150.8,501,361,290,401
ENSG00000167971.14,106,92,112,113
ENSG00000239732.2,6,3,4,13
ENSG00000168300.9,374,525,461,316
ENSG00000204188.3,2,1,3,5
ENSG00000221909.2,117,102,138,165
ENSG00000183678.8,1,1,1,1
ENSG00000163209.10,3,3,3,1
ENSG00000150433.5,102,105,119,97
ENSG00000159217.5,22,27,16,21
ENSG00000115252.14,124,158,172,80
ENSG00000198830.6,2104,1829,2503,1611
ENSG00000126778.7,402,387,471,452
ENSG00000170525.14,6673,5630,1294,1252
ENSG00000186628.8,152,145,82,84
ENSG00000137699.12,12,13,8,11
ENSG00000162490.6,6,3,3,5
ENSG00000256391.1,0,0,0,0
ENSG00000186889.5,18,15,20,22
ENSG00000166527.3,36,41,45,24
ENSG00000206474.6,0,0,0,0
ENSG00000196460.8,4,5,6,7
ENSG00000103769.5,6042,5441,5345,5138
ENSG00000144455.9,538,617,509,632
ENSG00000127074.10,0,1,0,2
ENSG00000158887.11,3,2,0,0
ENSG00000143621.12,7809,6109,6284,5390
ENSG00000088367.16,2166,1770,1204,1032
ENSG00000169758.8,216,189,198,190
ENSG00000173068.13,18,15,13,15
ENSG00000100644.12,2982,2772,1898,1694
ENSG00000183648.5,999,632,721,623
ENSG00000068912.9,876,859,797,812
ENSG00000187231.9,677,563,739,688
ENSG00000184261.4,44,31,35,29
ENSG00000175544.9,3,3,2,2
ENSG00000170561.8,954,936,582,574
ENSG00000198858.5,1616,1246,1281,1181
ENSG00000215549.1,4,7,1,6
ENSG00000162396.5,225,164,140,133
ENSG00000184162.10,412,361,395,324
ENSG00000159658.6,2070,1732,1818,1359
ENSG00000143811.12,550,258,343,361
ENSG00000215910.3,3,2,3,2
ENSG00000156006.4,2,3,2,3
ENSG00000141140.12,1314,1114,1128,946
ENSG00000197756.5,9106,7752,8157,7247
ENSG00000174628.12,73,81,47,52
ENSG00000138685.8,2,2,5,3
ENSG00000189043.5,3144,2744,1900,1701
ENSG00000152592.9,5,3,4,1
ENSG00000241476.3,1,0,1,2
ENSG00000228300.9,329,269,237,251
ENSG00000039068.14,32102,27532,25781,23876
ENSG00000099365.5,26,20,31,15
ENSG00000105737.5,22,13,11,17
ENSG00000023572.4,355,333,285,256
ENSG00000135951.10,310,165,68,59
ENSG00000125520.9,2051,1939,1668,1760
ENSG00000175387.11,3618,2860,3094,2632
ENSG00000163545.7,156,128,213,194
ENSG00000127337.2,629,560,581,574
ENSG00000164123.6,82,78,69,74
ENSG00000224474.2,37,39,42,32
ENSG00000079332.10,2356,2073,1858,1692
ENSG00000115946.3,365,344,148,164
ENSG00000184724.5,0,0,0,0
ENSG00000129317.10,759,767,497,468
ENSG00000126353.3,119,102,50,58
ENSG00000182108.5,869,715,638,484
ENSG00000138308.5,2,0,2,1
ENSG00000243708.4,23,10,43,16
ENSG00000198674.3,0,0,0,0
ENSG00000151725.7,1105,1045,1165,889
ENSG00000219073.3,3,3,1,2
ENSG00000228368.1,0,0,0,0
ENSG00000174502.14,6,7,13,15
ENSG00000189030.8,0,1,0,0
ENSG00000132432.9,858,726,869,664
ENSG00000122550.13,186,140,137,142
ENSG00000186222.3,532,495,389,359
ENSG00000040199.14,1865,1745,1613,2008
ENSG00000143032.7,0,0,0,1
ENSG00000142224.11,4,5,2,8
ENSG00000164062.8,2044,1541,1634,1347
ENSG00000256966.2,153,117,7,9
ENSG00000130489.8,394,326,272,239
ENSG00000185651.10,896,836,793,710
ENSG00000188001.5,12,5,179,13
ENSG00000130939.14,1714,1437,1079,884
ENSG00000009724.12,44,36,59,45
ENSG00000160360.7,460,303,231,215
ENSG00000117362.8,3191,5337,3080,4703
ENSGR0000185960.8,1,2,1,2
ENSG00000152433.10,34,6,5,27
ENSG00000138468.11,576,440,538,514
ENSG00000197846.3,167,169,206,174
ENSG00000265352.1,1,1,1,1
ENSG00000171811.8,20,7,14,8
ENSG00000125656.4,782,649,639,572
ENSG00000184743.8,2690,2667,2194,2298
ENSG00000121446.13,6,3,4,9
ENSG00000105516.6,144,155,245,239
ENSG00000082175.10,331,493,24,18
ENSG00000171451.13,95,86,98,99
ENSG00000182584.4,0,0,0,0
ENSG00000180708.4,4,2,5,3
ENSG00000169083.11,2408,2200,2046,1962
ENSG00000106809.6,1,1,1,1
ENSG00000226784.1,0,0,0,0
ENSG00000059573.4,4225,3557,3070,2807
ENSG00000175718.8,0,0,0,0
ENSG00000265096.1,2,1,0,1
ENSG00000172940.7,7,6,2,6
ENSG00000269074.1,0,0,90,0
ENSG00000203786.5,1,0,0,1
ENSG00000116199.7,2979,2772,2331,2212
ENSG00000169933.8,15,9,8,22
ENSG00000184984.8,5,6,4,5
ENSG00000119537.11,480,323,368,387
ENSG00000117597.13,1016,675,422,436
ENSG00000176774.5,0,0,0,0
ENSG00000173389.11,1,1,1,1
ENSG00000239665.4,103,185,14,31
ENSG00000112414.10,5919,5394,5318,5089
ENSG00000175877.3,4,4,4,9
ENSG00000092036.12,948,716,845,768
ENSG00000140285.5,1,0,1,0
ENSG00000179104.4,912,844,727,879
ENSG00000065559.10,1272,1029,951,1056
ENSG00000172901.15,4,0,2,0
ENSG00000111671.5,322,244,101,76
ENSG00000156194.13,4,4,4,3
ENSG00000144182.12,1,6,2,5
ENSG00000198483.8,82,7,114,103
ENSG00000177200.11,1985,1791,709,819
ENSG00000177084.12,5322,4570,4999,4178
ENSG00000235978.2,11,6,8,8
ENSG00000162520.10,5,9,6,8
ENSG00000198168.4,807,1356,1213,804
ENSG00000162777.12,1069,791,844,755
ENSG00000251664.2,4,75,364,231
ENSG00000164342.8,1,3,1,1
ENSG00000136026.9,3708,1558,1646,1514
ENSG00000012061.11,1360,636,552,495
ENSG00000144724.14,2272,2162,1865,1719
ENSG00000123609.6,178,247,253,195
ENSG00000203909.3,0,0,0,0
ENSG00000058335.11,12,9,6,14
ENSG00000186895.2,0,1,0,0
ENSG00000020129.11,1254,1040,800,864
ENSG00000125851.5,61,65,28,48
ENSG00000120129.5,331,330,388,387
ENSG00000104723.16,1293,1217,1058,965
ENSG00000162928.8,1006,909,915,1021
ENSG00000213265.4,1,1,1,1
ENSG00000174231.12,13196,10799,10931,9638
ENSG00000099308.6,392,231,235,297
ENSG00000239590.1,0,0,0,0
ENSG00000268012.1,0,0,1,0
ENSG00000103995.9,325,341,383,338
ENSG00000232119.3,826,743,683,701
ENSG00000135362.9,15,13,6,16
ENSG00000094916.9,10517,9236,8842,8879
ENSG00000104524.9,1150,983,852,698
ENSG00000160007.13,7520,6445,6949,6474
ENSG00000134245.13,40,41,53,49
ENSG00000167014.6,1,2,1,1
ENSG00000171282.9,203,129,393,208
ENSG00000187166.1,1,0,1,1
ENSG00000064300.4,21,27,42,42
ENSG00000197870.8,5,1,6,8
ENSG00000131584.14,985,803,833,906
ENSG00000197372.5,667,549,654,540
ENSG00000004776.7,8,4,4,3
ENSG00000174327.6,61,30,62,20
ENSG00000100490.5,28,34,4,22
ENSG00000130487.4,5,5,3,6
ENSG00000124490.9,0,3,3,2
ENSG00000159763.3,2,4,2,2
ENSG00000167985.2,973,804,806,677
ENSG00000197483.8,112,198,169,55
ENSG00000132631.4,0,0,0,0
ENSG00000099956.13,2304,1789,2129,1822
ENSG00000133665.8,0,0,1,1
ENSG00000182916.7,0,0,0,1
ENSG00000204301.5,1,1,0,0
ENSG00000084764.6,339,288,286,277
ENSG00000178026.8,3,3,1,1
ENSG00000241595.1,0,0,0,0
ENSG00000164056.6,46,76,136,121
ENSG00000228537.1,0,0,0,0
ENSG00000101079.16,328,460,334,274
ENSG00000070495.10,647,532,380,312
ENSG00000143315.5,547,530,452,423
ENSG00000269035.1,6,0,5,4
ENSG00000121440.10,221,132,231,190
ENSG00000223501.4,4,5,4,5
ENSG00000133131.10,212,238,115,167
ENSG00000138303.13,718,538,610,571
ENSG00000155090.10,3094,2720,1366,1337
ENSG00000173409.9,182,171,216,129
ENSG00000136560.9,603,636,760,689
ENSG00000144048.6,529,567,420,420
ENSG00000109919.5,3276,2819,3076,2542
ENSG00000101361.10,3026,2308,1517,1177
ENSG00000165124.13,7,6,6,10
ENSG00000160049.7,677,558,435,346
ENSG00000198673.6,180,177,213,169
ENSG00000064218.4,0,0,1,2
ENSG00000113597.13,206,243,217,262
ENSG00000165626.12,416,352,82,472
ENSG00000182162.5,3,2,3,4
ENSG00000073578.12,5267,4232,4371,3851
ENSG00000136010.9,17,15,25,26
ENSG00000073670.9,63,33,27,46
ENSG00000164306.6,128,155,161,142
ENSG00000256515.3,1,0,1,1
ENSG00000123388.4,196,156,196,176
ENSG00000258150.1,22,16,19,19
ENSG00000168256.13,492,319,395,405
ENSG00000181195.6,0,0,0,0
ENSG00000257040.1,0,0,0,0
ENSG00000164411.6,33,40,37,47
ENSG00000177868.7,195,104,229,182
ENSG00000164778.4,251,309,113,113
ENSG00000259455.1,1,1,1,1
ENSG00000017427.11,6,7,8,10
ENSG00000100227.13,2177,1663,1814,1576
ENSG00000171298.8,4596,3769,3700,3496
ENSG00000160318.2,1,1,1,1
ENSG00000115234.6,1735,1470,1384,1224
ENSG00000240871.3,0,0,0,0
ENSG00000177600.4,3588,2764,2659,2267
ENSG00000182909.5,192,182,129,124
ENSG00000153898.8,5,13,7,10
ENSG00000110799.9,31,28,7,12
ENSG00000205857.1,1,2,2,2
ENSG00000174697.4,5,3,3,3
ENSG00000215547.1,0,0,0,0
ENSG00000106829.14,444,377,410,401
ENSG00000160767.16,557,374,442,395
ENSG00000261210.1,3,3,2,6
ENSG00000126254.7,1945,1555,1472,1452
ENSG00000161217.7,2657,1975,1892,1575
ENSG00000167483.13,10,11,6,10
ENSG00000137474.15,11,5,4,13
ENSG00000268194.1,1,0,0,0
ENSG00000110665.7,0,1,2,0
ENSG00000075399.8,970,1042,843,707
ENSG00000137947.7,425,383,354,347
ENSG00000188677.10,6,8,1,14
ENSG00000092470.7,266,328,276,325
ENSG00000204421.2,0,0,0,0
ENSG00000217236.1,1,1,1,2
ENSG00000078401.6,79,41,79,83
ENSG00000198542.9,3,5,5,7
ENSG00000135336.10,540,638,559,574
ENSG00000204965.4,7,6,23,19
ENSG00000055147.13,85,122,118,106
ENSG00000166225.4,2736,1567,1363,928
ENSG00000165935.5,4,2,3,4
ENSG00000008853.12,392,201,242,256
ENSG00000170145.4,812,616,646,344
ENSG00000163026.7,51,0,33,6
ENSG00000130726.7,11045,9071,8939,7929
ENSG00000166479.5,1248,802,659,650
ENSG00000255872.3,200,113,55,233
ENSG00000143556.4,23,12,20,17
ENSG00000269197.1,0,0,0,0
ENSG00000104177.13,971,972,971,1182
ENSG00000078246.11,653,537,584,545
ENSG00000151414.10,2084,2118,2069,1994
ENSG00000144485.6,227,214,212,187
ENSG00000196091.8,108,99,96,105
ENSG00000186960.6,2,2,2,3
ENSG00000010165.15,2088,1749,1356,1110
ENSG00000048052.17,141,178,138,36
ENSG00000185926.1,0,0,0,0
ENSGR0000198223.10,4,4,2,4
ENSG00000226685.2,0,0,0,0
ENSG00000183246.6,8,6,16,12
ENSG00000176714.9,20,12,18,19
ENSG00000074416.9,2480,2036,1862,1793
ENSG00000104213.8,81,64,69,39
ENSG00000071626.12,3704,3548,3654,3161
ENSG00000165915.9,372,261,279,157
ENSG00000120242.3,0,0,0,0
ENSG00000089091.12,56,70,67,42
ENSG00000113070.6,19,15,23,25
ENSG00000187537.9,146,105,13,98
ENSG00000269259.1,0,0,0,0
ENSG00000169154.4,0,1,1,1
ENSG00000183208.8,48,51,50,65
ENSG00000181163.9,7754,8638,8285,7305
ENSG00000268864.1,31,21,22,15
ENSG00000128581.11,672,508,570,529
ENSG00000130561.12,5,4,3,7
ENSG00000164978.13,259,180,192,166
ENSG00000137842.2,55,53,66,36
ENSG00000204479.4,0,0,0,1
ENSG00000187634.6,457,239,484,418
ENSG00000130702.9,4437,3757,4255,3664
ENSG00000115592.7,1,0,2,1
ENSG00000024862.12,203,182,241,169
ENSG00000122728.6,140,119,138,112
ENSG00000143858.7,25,22,30,36
ENSG00000102225.11,4195,3432,3731,3275
ENSG00000125871.9,213,217,307,253
ENSG00000170191.4,666,602,453,431
ENSG00000204381.7,1,2,1,3
ENSG00000111704.6,2,3,1,2
ENSG00000250173.1,0,0,0,0
ENSG00000159873.5,1464,1397,874,821
ENSG00000132326.7,941,839,652,545
ENSG00000267954.1,0,0,4,0
ENSG00000196821.5,3952,3249,3485,2987
ENSG00000115556.9,222,172,143,54
ENSG00000118640.6,2831,2178,2414,2136
ENSG00000241258.2,1125,1478,1318,1165
ENSG00000130045.11,616,530,199,154
ENSG00000180592.12,74,86,134,131
ENSG00000179051.9,7545,6331,5948,5402
ENSG00000267881.1,65,34,9,58
ENSG00000226372.1,1,0,1,3
ENSG00000076554.11,2150,1104,1317,2692
ENSG00000119321.4,1297,1133,1244,886
ENSG00000170545.12,681,609,128,650
ENSG00000168824.10,2,5,9,9
ENSG00000205642.5,1,1,1,0
ENSG00000204228.3,1,1,0,1
ENSG00000120253.9,838,498,701,658
ENSG00000204220.5,25,12,76,11
ENSG00000085117.7,97,86,59,68
ENSG00000141977.5,8,13,5,5
ENSG00000035141.3,1919,1645,1530,1334
ENSG00000230000.1,0,0,0,0
ENSG00000066405.8,4,2,4,4
ENSG00000106025.4,216,178,239,241
ENSG00000134873.5,5,6,5,11
ENSG00000122299.7,2359,2144,2055,2007
ENSG00000106537.7,4591,4130,3984,3747
ENSG00000258052.1,44,12,19,43
ENSG00000172774.6,0,0,0,0
ENSG00000188859.5,0,0,0,0
ENSG00000224389.4,0,1,0,1
ENSG00000011600.7,1,0,1,1
ENSG00000168495.8,661,593,388,314
ENSG00000213741.4,3259,5172,2552,2328
ENSG00000215462.1,42,7,16,23
ENSG00000087510.5,6792,5990,3337,3152
ENSG00000173809.11,17,16,13,11
ENSG00000157933.9,1582,1440,1269,1184
ENSG00000159625.10,3,2,1,3
ENSG00000268550.1,1,0,0,0
ENSG00000067955.9,1418,1202,1041,1189
ENSG00000196793.9,458,501,317,275
ENSG00000086506.2,4,6,3,2
ENSG00000130150.7,552,556,592,547
ENSG00000094804.5,1097,883,906,826
ENSG00000095932.5,0,1,0,2
ENSG00000164385.5,3,2,1,3
ENSG00000133704.5,1134,1000,911,895
ENSG00000272195.1,14,1,2,8
ENSG00000166006.8,2,3,1,10
ENSG00000149599.11,13,12,15,19
ENSG00000170412.12,862,666,789,691
ENSG00000143771.7,832,761,772,736
ENSG00000132164.5,3,2,3,8
ENSG00000214338.6,0,0,0,0
ENSG00000173198.4,2,4,2,3
ENSG00000132881.7,42,64,47,75
ENSG00000067596.6,1447,2106,1202,2132
ENSG00000170965.5,19,16,15,19
ENSG00000118260.10,1359,1323,1306,1233
ENSG00000171469.6,319,117,196,48
ENSG00000196666.3,1,1,2,3
ENSG00000129038.11,16,31,8,19
ENSG00000128699.9,564,539,503,498
ENSG00000051009.6,344,237,270,132
ENSG00000108479.7,561,420,458,373
ENSG00000140743.3,929,974,745,667
ENSG00000109501.9,1689,1283,1212,1032
ENSG00000185966.3,0,0,0,0
ENSG00000206203.3,0,0,0,0
ENSG00000178502.5,179,197,128,128
ENSG00000164509.9,4,3,5,7
ENSG00000183734.4,352,300,221,245
ENSG00000143337.14,1851,1627,1789,1618
ENSG00000126351.8,261,58,241,175
ENSG00000196350.7,4,6,5,5
ENSG00000002726.15,5,3,3,4
ENSG00000185730.3,773,671,227,358
ENSG00000132464.7,4,3,4,5
ENSG00000002919.10,313,363,473,420
ENSG00000204389.8,172,149,157,146
ENSG00000178935.5,131,86,24,34
ENSG00000130656.4,0,0,0,0
ENSG00000174282.7,1291,816,1155,924
ENSG00000103199.9,848,367,743,645
ENSG00000184677.12,1369,1027,809,761
ENSG00000179029.10,29,17,35,33
ENSG00000168040.4,1305,1094,937,814
ENSG00000156103.11,878,912,767,830
ENSG00000177595.13,130,167,182,180
ENSG00000005812.6,3128,972,4196,4298
ENSG00000134042.8,13,14,12,10
ENSG00000134317.13,1416,1345,866,1064
ENSG00000168899.4,282,162,236,214
ENSG00000221826.5,6,4,3,1
ENSG00000231360.2,114,130,147,146
ENSG00000117632.16,4882,4143,4661,3885
ENSG00000170214.3,434,328,420,311
ENSG00000115008.5,3,2,4,1
ENSG00000130707.13,808,569,680,550
ENSG00000185813.6,816,754,507,637
ENSG00000198252.7,947,924,881,938
ENSG00000253159.1,695,3,43,38
ENSG00000187786.1,7,3,7,5
ENSG00000183086.10,98,78,57,48
ENSG00000230062.4,0,0,0,0
ENSG00000143318.8,2,3,2,6
ENSG00000187191.10,1,1,1,1
ENSG00000118515.7,557,616,213,148
ENSG00000151806.9,699,721,631,610
ENSG00000116704.6,291,284,315,303
ENSG00000169245.4,0,0,0,0
ENSG00000166589.8,0,0,1,1
ENSG00000161513.7,240,215,214,150
ENSG00000167548.10,11615,8985,8642,7601
ENSG00000066027.7,1389,1364,1123,1064
ENSG00000176454.9,243,175,296,278
ENSG00000239264.4,4744,3889,3422,2774
ENSG00000138777.15,2525,2325,2145,2244
ENSG00000167642.8,10851,8786,8466,7273
ENSG00000262633.1,24,32,47,19
ENSG00000061936.5,1962,1359,1437,1225
ENSG00000106460.14,416,348,495,474
ENSG00000235750.5,457,151,212,194
ENSG00000112739.12,3697,6295,2604,2521
ENSG00000198576.2,111,63,13,33
ENSG00000266949.1,0,0,0,0
ENSG00000128585.13,1457,1183,978,1264
ENSG00000241128.1,0,0,0,0
ENSG00000163145.8,10,10,13,9
ENSG00000143772.5,227,202,235,362
ENSG00000110274.10,290,389,296,304
ENSG00000112164.5,3,4,1,8
ENSG00000149179.9,545,505,445,457
ENSG00000165059.5,1,4,4,2
ENSG00000135643.4,150,131,127,122
ENSG00000136144.7,991,786,659,353
ENSG00000182583.8,1,1,0,1
ENSG00000163389.6,550,240,250,364
ENSG00000168242.3,11,10,12,9
ENSG00000165953.5,73,47,52,48
ENSG00000021488.8,6,8,7,8
ENSG00000122033.10,625,527,631,508
ENSG00000135175.5,1,0,1,0
ENSG00000198075.5,0,0,2,0
ENSG00000112038.13,14,6,5,19
ENSG00000153046.13,1449,1056,1029,1028
ENSG00000182634.7,0,0,0,0
ENSG00000085511.15,754,627,407,437
ENSG00000176022.3,426,361,263,262
ENSG00000168936.6,613,383,570,586
ENSG00000109519.8,1255,1430,1288,1030
ENSG00000162704.11,932,1203,1170,1087
ENSG00000187954.8,1536,1382,1215,1134
ENSG00000268192.1,0,0,0,0
ENSG00000137460.4,513,501,305,276
ENSG00000123810.3,57,48,32,59
ENSG00000142207.5,1901,1532,1033,853
ENSG00000254999.2,4807,3837,4108,3586
ENSG00000114115.5,1,5,0,7
ENSG00000198931.6,1801,1780,1568,1333
ENSG00000204296.7,1,1,2,1
ENSG00000116016.9,6790,6456,6238,5929
ENSG00000157103.6,1,1,1,5
ENSG00000137767.9,916,770,932,808
ENSG00000049089.9,133,108,126,114
ENSG00000169862.14,2617,2319,2270,2165
ENSG00000205208.4,386,257,205,228
ENSG00000108381.6,0,0,0,0
ENSG00000163697.12,1696,1499,1320,1298
ENSG00000177989.9,16,11,10,15
ENSG00000185000.5,468,410,493,353
ENSG00000140905.5,1100,976,897,795
ENSG00000166448.10,11,9,6,8
ENSG00000114200.5,1,2,1,2
ENSG00000196116.6,633,565,551,638
ENSG00000185664.10,144,82,96,132
ENSG00000079432.3,2042,1567,1920,1841
ENSG00000168925.6,6,7,4,6
ENSG00000180787.5,151,140,124,112
ENSG00000141854.3,692,604,844,833
ENSG00000132510.6,1395,931,1031,1019
ENSG00000121207.7,8,6,6,8
ENSG00000206073.6,0,0,0,0
ENSG00000255168.1,149,130,158,169
ENSG00000196400.3,0,0,0,0
ENSG00000181885.14,2416,1266,1172,966
ENSG00000142178.7,844,755,574,584
ENSG00000088888.13,2260,1808,1839,1502
ENSG00000196341.2,1,3,0,1
ENSG00000112139.10,16,15,14,18
ENSG00000184076.10,871,739,722,660
ENSG00000237693.4,6,6,12,1
ENSG00000136881.7,5,4,3,2
ENSG00000166173.9,20,14,25,7
ENSG00000262003.1,0,0,0,0
ENSG00000103356.11,1030,439,406,212
ENSG00000250644.1,140,20,1,66
ENSG00000067141.12,1765,1653,1684,1388
ENSG00000172262.7,1110,1111,999,849
ENSG00000100314.3,0,25,26,29
ENSG00000108439.5,496,731,731,625
ENSG00000105464.3,433,376,359,296
ENSG00000136688.6,61,50,61,49
ENSG00000168675.14,3138,2885,2653,2456
ENSG00000185669.5,20,25,21,23
ENSG00000197153.3,0,0,0,0
ENSG00000111432.4,0,0,0,0
ENSG00000228607.2,0,1,0,0
ENSG00000168582.4,0,0,0,0
ENSG00000155621.10,80,93,113,74
ENSG00000197324.4,5836,4920,4960,2735
ENSG00000077097.9,10346,9643,9277,8729
ENSG00000188984.7,3,1,0,2
ENSG00000186908.10,421,390,405,567
ENSG00000168566.11,654,641,589,646
ENSG00000152128.13,18,11,15,29
ENSG00000127184.6,4740,3682,4073,3375
ENSG00000236371.3,0,0,0,0
ENSG00000120370.8,220,186,164,215
ENSG00000129518.4,1445,1241,1351,1264
ENSG00000196811.7,11,9,3,6
ENSG00000269282.1,0,1,0,0
