"logFC" "logCPM" "PValue" "FDR"
"ENSG00000254772.5" -0.007459925 10.3502 0.9742677 1
"ENSG00000162236.7" 0.01167555 5.086521 0.9744061 1
"ENSG00000110274.10" 0.01501205 4.195516 0.9744568 1
"ENSG00000179021.5" -0.01629759 4.144679 0.9744764 1
"ENSG00000100890.11" 0.009378511 5.888869 0.9744768 1
"ENSG00000159210.5" 0.01026705 5.491198 0.9746386 1
"ENSG00000127616.13" -0.007101195 8.632506 0.9746748 1
"ENSG00000178980.10" -0.007809105 6.51509 0.9747682 1
"ENSG00000125676.15" -0.007605917 6.89215 0.9748748 1
"ENSG00000104899.4" -0.0232023 2.990231 0.9748852 1
"ENSG00000175387.11" -0.007728736 7.424912 0.9749665 1
"ENSG00000122042.9" 0.007527978 7.67379 0.9749701 1
"ENSG00000005022.5" -0.007042893 9.216633 0.9750266 1
"ENSG00000071859.10" 0.007639998 6.867423 0.975099 1
"ENSG00000138738.6" -0.03074968 1.262196 0.9751759 1
"ENSG00000122565.14" -0.007131039 8.31951 0.9752745 1
"ENSG00000189144.9" 0.01224669 4.653611 0.975287 1
"ENSG00000166278.10" 0.03516804 1.347144 0.9755004 1
"ENSG00000186714.8" 0.02964195 1.268031 0.9755135 1
"ENSG00000104886.5" -0.01326601 4.39569 0.975586 1
"ENSG00000198836.4" 0.007254232 6.867888 0.9757819 1
"ENSG00000063244.8" 0.006866949 8.357337 0.9759033 1
"ENSG00000108848.11" -0.007431858 7.29443 0.9759398 1
"ENSG00000069011.11" 0.02111507 3.621757 0.9760217 1
"ENSG00000155561.10" -0.007118937 7.696824 0.9760688 1
"ENSG00000164031.12" -0.007966477 6.433969 0.976077 1
"ENSG00000162769.8" -0.01482762 3.849679 0.9761321 1
"ENSG00000163466.11" 0.007109784 7.764993 0.9761647 1
"ENSG00000115252.14" 0.01868128 2.935636 0.9761812 1
"ENSG00000231500.2" 0.02293629 5.378786 0.9762247 1
"ENSG00000198034.6" -0.006731235 9.631951 0.9762411 1
"ENSG00000204852.11" 0.01584251 3.520007 0.9762747 1
"ENSG00000110851.7" 0.007430671 7.101357 0.9763297 1
"ENSG00000034713.3" -0.007190814 6.988298 0.9763973 1
"ENSG00000188739.10" 0.01154486 4.840154 0.9765348 1
"ENSG00000067829.14" -0.007124582 7.3988 0.9768783 1
"ENSG00000168944.11" -0.006642753 8.296349 0.9769664 1
"ENSG00000006607.9" -0.01460787 5.127173 0.9769922 1
"ENSG00000186638.11" -0.02121307 2.97492 0.9769988 1
"ENSG00000135454.9" 0.01815243 3.19434 0.9770445 1
"ENSG00000104853.11" -0.006904623 7.544847 0.9770614 1
"ENSG00000178922.12" -0.01833861 3.164906 0.9771675 1
"ENSG00000120159.7" 0.0141139 4.496929 0.9772141 1
"ENSG00000169032.5" 0.007285139 6.28775 0.977277 1
"ENSG00000102471.9" -0.008493612 5.851025 0.9773703 1
"ENSG00000153310.14" -0.007271003 6.996093 0.9773713 1
"ENSG00000151500.10" -0.01511986 3.201393 0.9774777 1
"ENSG00000164818.11" -0.006923336 7.439875 0.977518 1
"ENSG00000144711.9" 0.007762888 6.673112 0.9775425 1
"ENSG00000099822.2" 0.010176 5.123353 0.9775833 1
"ENSG00000137857.13" 0.0351189 1.457839 0.9776213 1
"ENSG00000186815.8" -0.009946582 6.032173 0.9776664 1
"ENSG00000124222.17" 0.006477276 7.948191 0.9776882 1
"ENSG00000126698.6" -0.009559395 6.252683 0.9776886 1
"ENSG00000168303.6" 0.0131277 3.780815 0.9777952 1
"ENSG00000113916.13" 0.0157379 4.207076 0.977889 1
"ENSG00000197903.6" 0.006690492 7.556018 0.9778933 1
"ENSG00000149136.3" 0.006790143 7.643355 0.9778967 1
"ENSG00000157954.10" 0.006878922 6.61464 0.9779005 1
"ENSG00000147604.9" 0.006255255 8.401975 0.977927 1
"ENSG00000106078.13" -0.01123734 4.588633 0.9779276 1
"ENSG00000197140.10" 0.01806372 3.234005 0.9779431 1
"ENSG00000114784.3" -0.01146117 4.719911 0.9779705 1
"ENSG00000085832.12" 0.006818971 6.565238 0.9779735 1
"ENSG00000145348.12" 0.01119393 4.573089 0.9780163 1
"ENSG00000148516.17" 0.02144849 1.526988 0.9780799 1
"ENSG00000166165.8" -0.01516262 3.790027 0.9780829 1
"ENSG00000138138.9" -0.009312985 5.263189 0.97814 1
"ENSG00000100129.13" 0.006516817 7.721851 0.9782139 1
"ENSG00000157224.11" 0.02301042 2.337822 0.9782719 1
"ENSG00000082701.10" 0.006641722 7.637164 0.9783821 1
"ENSG00000224870.3" 0.01189617 4.245554 0.9783839 1
"ENSG00000128595.12" -0.00667106 7.386517 0.9783879 1
"ENSG00000113569.11" 0.006929726 6.351308 0.9784077 1
"ENSG00000140264.15" -0.006484524 7.977573 0.9784185 1
"ENSG00000011405.9" 0.006856646 6.494611 0.9785783 1
"ENSG00000111196.5" -0.01541177 3.865366 0.9785874 1
"ENSG00000014216.11" 0.00606268 8.547203 0.978656 1
"ENSG00000165219.17" -0.006171316 7.838233 0.978672 1
"ENSG00000142784.11" -0.008093051 5.790223 0.9787544 1
"ENSG00000182952.4" 0.009245364 5.390489 0.9787605 1
"ENSG00000122257.14" -0.006471234 6.994653 0.9787986 1
"ENSG00000173517.6" -0.008386616 5.824603 0.9788034 1
"ENSG00000140365.11" -0.008221894 5.729139 0.9788501 1
"ENSG00000174327.6" -0.03323615 1.331449 0.9788648 1
"ENSG00000106261.12" -0.006165921 7.919568 0.9789055 1
"ENSG00000204060.4" 0.01584926 3.329168 0.9790372 1
"ENSG00000100023.13" 0.006683951 6.363392 0.9791598 1
"ENSG00000147416.6" -0.006583748 6.334676 0.9792156 1
"ENSG00000101856.8" 0.006421747 7.092714 0.9793033 1
"ENSG00000161647.14" -0.01924106 2.661525 0.9794571 1
"ENSG00000058668.10" -0.01446471 4.260359 0.9794638 1
"ENSG00000215301.5" 0.0057388 8.904093 0.9795062 1
"ENSG00000138756.13" 0.02001549 4.176523 0.9795455 1
"ENSG00000188229.5" -0.005727444 8.740783 0.9796432 1
"ENSG00000135953.6" 0.01478459 4.154343 0.979655 1
"ENSG00000166598.8" 0.005711921 9.360565 0.9797891 1
"ENSG00000168385.13" 0.005843397 8.14242 0.9798693 1
"ENSG00000132824.9" 0.006002593 7.678207 0.9798858 1
"ENSG00000147044.16" 0.006026602 7.77502 0.979936 1
"ENSG00000198182.8" -0.02980922 2.113237 0.9799587 1
"ENSG00000109089.7" -0.008460961 5.330585 0.9799596 1
"ENSG00000013810.14" -0.006015559 6.730828 0.9800553 1
"ENSG00000187134.8" -0.03011628 1.964112 0.98009 1
"ENSG00000135387.15" -0.005631363 8.557043 0.9801738 1
"ENSG00000064419.9" 0.005931787 6.761576 0.9802867 1
"ENSG00000133195.7" 0.00748171 5.865102 0.9802947 1
"ENSG00000113048.12" -0.007316873 5.889932 0.98037 1
"ENSG00000113504.15" 0.006781956 6.152286 0.9804352 1
"ENSG00000171843.11" -0.01769591 3.415539 0.980473 1
"ENSG00000119844.10" 0.006067592 6.562147 0.9805238 1
"ENSG00000006025.7" -0.01033245 4.702647 0.9806387 1
"ENSG00000179119.10" 0.006189301 6.327376 0.9807379 1
"ENSG00000172354.5" -0.005429337 8.903739 0.9808366 1
"ENSG00000102390.6" 0.007145934 5.925465 0.980948 1
"ENSG00000197128.7" -0.03157805 1.946367 0.9810563 1
"ENSG00000165416.10" 0.01001046 4.718319 0.9810786 1
"ENSG00000151694.8" 0.007426873 5.698602 0.981085 1
"ENSG00000023909.5" -0.01023537 4.541239 0.9810923 1
"ENSG00000124570.13" 0.00758941 5.644611 0.9810962 1
"ENSG00000066032.14" -0.01935747 2.744792 0.9811018 1
"ENSG00000154035.6" 0.01289624 3.526289 0.9811233 1
"ENSG00000105889.10" -0.005436907 10.70527 0.9812857 1
"ENSG00000137364.4" 0.01016199 4.549836 0.9813476 1
"ENSG00000165632.7" 0.01043836 4.57435 0.9813781 1
"ENSG00000182197.6" -0.009609616 4.561726 0.9815046 1
"ENSG00000183474.11" 0.0120114 4.123491 0.981557 1
"ENSG00000141556.16" 0.005602705 6.976042 0.9815729 1
"ENSG00000131375.5" -0.005622105 6.709053 0.98158 1
"ENSG00000099308.6" 0.01483066 4.029385 0.9816038 1
"ENSG00000049618.17" 0.005903767 6.488766 0.981668 1
"ENSG00000112144.11" -0.007417161 5.662947 0.9817318 1
"ENSG00000169750.4" -0.01353004 4.162792 0.9817426 1
"ENSG00000100916.9" -0.007934084 5.258149 0.9817821 1
"ENSG00000197579.3" 0.007721849 5.337947 0.9819571 1
"ENSG00000171241.4" -0.009105832 5.000895 0.9821817 1
"ENSG00000091527.11" 0.006125964 6.441586 0.9822819 1
"ENSG00000174405.9" -0.009396959 4.732654 0.9823121 1
"ENSG00000129493.10" 0.006333881 6.085525 0.9823262 1
"ENSG00000080561.9" 0.008840158 4.935963 0.9824148 1
"ENSG00000171135.10" -0.006995591 5.676422 0.9824194 1
"ENSG00000075785.8" -0.004940711 9.229262 0.9825091 1
"ENSG00000108344.10" -0.005434007 7.314335 0.9825105 1
"ENSG00000136051.9" 0.005474436 7.502853 0.9825667 1
"ENSG00000107862.4" 0.005416579 6.923084 0.9826447 1
"ENSG00000145996.7" -0.01568971 3.665379 0.9827677 1
"ENSG00000144445.11" -0.00905293 4.881636 0.982788 1
"ENSG00000125826.15" -0.006586731 5.992331 0.9828322 1
"ENSG00000102901.8" 0.00801888 5.771136 0.982917 1
"ENSG00000139304.8" 0.03370373 1.780725 0.9830307 1
"ENSG00000102349.10" 0.01838317 1.860457 0.9831043 1
"ENSG00000083720.8" 0.008905034 4.796313 0.9831902 1
"ENSG00000011201.6" 0.01367311 3.016125 0.9832155 1
"ENSG00000196123.8" -0.01220288 3.747811 0.9832204 1
"ENSG00000154814.9" -0.01284771 3.761741 0.9832757 1
"ENSG00000197157.6" -0.005012664 7.83462 0.9833182 1
"ENSG00000109775.6" 0.01153311 3.767156 0.9833215 1
"ENSG00000176177.9" -0.008149514 4.988304 0.9833776 1
"ENSG00000267618.1" 0.0356672 1.42278 0.9834108 1
"ENSG00000143155.8" 0.007456276 5.17989 0.9837214 1
"ENSG00000172339.9" 0.01144832 1.987452 0.9838239 1
"ENSG00000115705.16" 0.006694888 5.480011 0.9838905 1
"ENSG00000133119.8" 0.005360131 6.372787 0.9838923 1
"ENSG00000112699.6" 0.00856485 4.358593 0.9839499 1
"ENSG00000272325.1" -0.004989254 7.379661 0.9840589 1
"ENSG00000100147.9" 0.01960861 1.563507 0.9840623 1
"ENSG00000114054.9" 0.005330386 6.370207 0.9840812 1
"ENSG00000131089.9" -0.008214115 4.817941 0.9840977 1
"ENSG00000123144.6" 0.005053227 7.030882 0.9841107 1
"ENSG00000101230.5" 0.021817 1.985654 0.9841416 1
"ENSG00000100888.8" -0.004763022 7.71301 0.9841599 1
"ENSG00000244754.4" -0.006187663 6.19996 0.9842127 1
"ENSG00000083544.9" 0.01108699 4.252499 0.9842324 1
"ENSG00000148187.13" -0.006700215 5.438646 0.9842998 1
"ENSG00000169062.10" 0.006467218 5.643129 0.9844542 1
"ENSG00000095906.12" -0.005901249 5.921482 0.9844838 1
"ENSG00000154473.13" 0.004688286 7.686403 0.9845227 1
"ENSG00000136021.13" 0.004868466 7.282815 0.9845705 1
"ENSG00000094804.5" 0.006184581 5.711114 0.9845994 1
"ENSG00000204740.5" -0.01157014 3.907288 0.9846338 1
"ENSG00000101452.10" 0.01043638 4.489997 0.9846391 1
"ENSG00000167671.7" 0.006017353 5.855756 0.9846522 1
"ENSG00000172053.10" 0.004748507 6.812711 0.9848041 1
"ENSG00000196747.3" 0.01687241 3.191032 0.9848579 1
"ENSG00000120533.8" 0.004806459 6.675158 0.9849477 1
"ENSG00000134419.11" 0.005066475 8.589765 0.9851931 1
"ENSG00000101266.12" -0.004626386 6.644165 0.9852178 1
"ENSG00000197712.7" 0.02747899 2.087017 0.985231 1
"ENSG00000164713.5" 0.007974925 4.766182 0.9852771 1
"ENSG00000119414.7" 0.004628784 7.21455 0.9852813 1
"ENSG00000106868.12" 0.01262742 3.182104 0.9853435 1
"ENSG00000165698.11" -0.02419609 2.085283 0.985359 1
"ENSG00000118705.12" 0.004191427 8.876273 0.9854237 1
"ENSG00000114670.9" 0.01581519 1.751307 0.9856436 1
"ENSG00000162688.11" 0.008850655 4.603943 0.9856667 1
"ENSG00000155660.6" -0.00440491 7.640696 0.9856763 1
"ENSG00000142867.8" 0.009442064 4.085494 0.9858431 1
"ENSG00000203907.5" -0.004577582 7.157489 0.9858659 1
"ENSG00000197863.4" -0.01523383 2.014289 0.9859683 1
"ENSG00000170266.11" -0.004389892 7.481328 0.9860658 1
"ENSG00000138834.8" -0.004516577 6.408157 0.9861545 1
"ENSG00000144357.12" -0.00449247 6.546531 0.9861622 1
"ENSG00000123200.12" 0.004408014 7.05033 0.9861766 1
"ENSG00000137872.11" -0.006867479 5.050752 0.9861834 1
"ENSG00000107223.8" 0.004384738 7.450794 0.9862581 1
"ENSG00000268870.1" 0.02093849 1.302355 0.9863482 1
"ENSG00000179163.11" -0.006938367 4.967922 0.9863548 1
"ENSG00000064763.6" -0.008239319 4.618988 0.9863554 1
"ENSG00000168268.6" 0.005599673 5.786026 0.9863581 1
"ENSG00000100983.5" -0.004965694 6.087421 0.9863638 1
"ENSG00000169604.15" -0.01688547 3.538998 0.9864152 1
"ENSG00000165675.12" 0.007148728 4.851773 0.98642 1
"ENSG00000065328.12" 0.006208772 5.401551 0.9865227 1
"ENSG00000169684.9" 0.00903725 4.649735 0.9865493 1
"ENSG00000196419.8" -0.003763827 8.661296 0.9866563 1
"ENSG00000151092.12" 0.007045644 5.891741 0.9866822 1
"ENSG00000141519.10" -0.02338567 2.009469 0.9867428 1
"ENSG00000126247.6" 0.003760451 8.649694 0.986762 1
"ENSG00000159592.6" -0.00424661 6.638023 0.9867761 1
"ENSG00000131100.8" -0.004023535 6.79354 0.9868192 1
"ENSG00000178904.14" 0.007485082 5.206361 0.9868447 1
"ENSG00000178035.7" 0.004205883 6.70704 0.986943 1
"ENSG00000167645.12" -0.007230109 4.741751 0.9869457 1
"ENSG00000162694.9" -0.02249346 1.857983 0.9870606 1
"ENSG00000167566.12" 0.006499053 5.065458 0.9870833 1
"ENSG00000101558.9" -0.003955545 7.489627 0.9875786 1
"ENSG00000120733.9" -0.003656969 7.943288 0.9875975 1
"ENSG00000171953.11" -0.007597879 3.528164 0.9876052 1
"ENSG00000131462.3" -0.004820837 5.930936 0.9876627 1
"ENSG00000109220.6" 0.02041396 2.236028 0.9876788 1
"ENSG00000176182.5" -0.01082779 3.587521 0.9877553 1
"ENSG00000175198.10" 0.005696774 5.228203 0.9877939 1
"ENSG00000142444.6" 0.007018705 4.717805 0.9878399 1
"ENSG00000130193.7" -0.003689002 7.739084 0.9879405 1
"ENSG00000145012.8" -0.003845795 7.265249 0.987949 1
"ENSG00000140553.12" -0.003779793 7.488063 0.9879568 1
"ENSG00000055070.12" 0.003747364 7.623008 0.9880459 1
"ENSG00000196262.9" 0.004337276 7.790646 0.9880504 1
"ENSG00000100142.10" 0.006766961 4.789062 0.9880569 1
"ENSG00000091844.3" -0.00680479 4.846816 0.9880931 1
"ENSG00000004534.10" -0.004984619 5.70277 0.9880982 1
"ENSG00000118181.6" 0.003440279 8.411324 0.9881017 1
"ENSG00000136738.10" -0.006003871 5.025712 0.9881373 1
"ENSG00000047230.10" -0.007281317 4.889955 0.9881406 1
"ENSG00000213988.5" 0.007150467 4.483308 0.9882376 1
"ENSG00000175029.12" -0.003766783 6.978057 0.9884101 1
"ENSG00000249115.4" -0.008508021 4.387073 0.9884352 1
"ENSG00000175221.10" -0.00496409 5.473849 0.9884494 1
"ENSG00000126733.16" -0.005028032 5.468367 0.9886059 1
"ENSG00000128694.7" -0.01248852 2.063861 0.9886289 1
"ENSG00000134153.5" -0.005813964 5.104017 0.9886361 1
"ENSG00000101391.16" -0.005919332 4.931331 0.9887404 1
"ENSG00000152749.7" -0.00661419 4.856897 0.9888262 1
"ENSG00000157191.15" 0.005463873 5.138869 0.9889661 1
"ENSG00000164587.7" -0.003217075 9.209026 0.9891661 1
"ENSG00000104897.5" -0.004969751 5.39181 0.9891677 1
"ENSG00000119969.10" -0.006285084 5.769323 0.9892079 1
"ENSG00000065559.10" 0.004524862 5.928567 0.9892324 1
"ENSG00000268361.1" 0.01622662 2.502785 0.9893389 1
"ENSG00000166169.12" 0.009329815 3.760448 0.9893418 1
"ENSG00000182621.12" -0.004196626 5.995712 0.9894718 1
"ENSG00000099330.4" -0.01406772 2.635251 0.9895642 1
"ENSG00000166002.2" -0.00718809 3.930424 0.9896747 1
"ENSG00000171310.6" -0.01078685 4.279177 0.9898209 1
"ENSG00000185361.4" 0.0107843 2.714835 0.9898589 1
"ENSG00000167515.6" -0.003465912 6.409098 0.9899171 1
"ENSG00000105357.11" -0.002954108 7.858537 0.9900575 1
"ENSG00000166851.10" 0.00350606 6.457609 0.990071 1
"ENSG00000129187.10" 0.004380361 5.504476 0.9901925 1
"ENSG00000102890.10" 0.004048207 5.873027 0.9902428 1
"ENSG00000043514.11" -0.007584964 3.977178 0.9902529 1
"ENSG00000198924.3" -0.006706193 4.036076 0.9903882 1
"ENSG00000169499.10" -0.009876095 3.588242 0.9905495 1
"ENSG00000198804.2" 0.002613797 13.17063 0.9907195 1
"ENSG00000120278.10" 0.009863291 2.726982 0.9909134 1
"ENSG00000077721.11" -0.003839574 5.806926 0.9909177 1
"ENSG00000197548.8" -0.00420352 5.717727 0.9909418 1
"ENSG00000101624.6" -0.009908085 2.641897 0.9909575 1
"ENSG00000187630.10" -0.004919686 5.244152 0.990967 1
"ENSG00000243449.2" -0.005693238 4.136763 0.9910092 1
"ENSG00000144535.15" 0.00561843 4.205424 0.9910696 1
"ENSG00000135643.4" -0.009648283 2.924954 0.9911106 1
"ENSG00000113811.6" 0.007916761 4.242921 0.9912625 1
"ENSG00000023041.7" 0.00427266 5.350276 0.9913113 1
"ENSG00000125304.8" -0.002472455 8.290677 0.9917076 1
"ENSG00000101246.15" -0.005056375 4.802009 0.9917094 1
"ENSG00000142039.3" -0.01262441 2.746649 0.9917874 1
"ENSG00000106330.7" -0.006442537 4.384382 0.9918092 1
"ENSG00000130827.5" 0.002637506 6.931345 0.9919375 1
"ENSG00000149823.3" -0.002579235 6.840146 0.9920925 1
"ENSG00000158019.16" -0.00452096 4.948785 0.9922998 1
"ENSG00000236334.1" -0.00735515 3.139421 0.9923359 1
"ENSG00000188157.9" -0.002192883 9.330385 0.9923484 1
"ENSG00000101290.9" -0.003836622 5.36439 0.9923934 1
"ENSG00000198612.6" -0.003868754 5.462086 0.992495 1
"ENSG00000050438.12" 0.005613904 4.348424 0.9925166 1
"ENSG00000101193.6" -0.0023696 7.650974 0.9926126 1
"ENSG00000136982.5" 0.004378985 4.960836 0.9926576 1
"ENSG00000180304.10" 0.003222911 5.863199 0.9926606 1
"ENSG00000114738.6" -0.006056694 4.615065 0.9927707 1
"ENSG00000147164.7" -0.002463556 7.030909 0.9927991 1
"ENSG00000187720.10" -0.002395343 7.844534 0.9928036 1
"ENSG00000163386.16" 0.003082501 5.920891 0.9928736 1
"ENSG00000148943.7" 0.00405402 5.087032 0.9928865 1
"ENSG00000163655.11" -0.00234952 7.419355 0.9929171 1
"ENSG00000075292.14" -0.002454185 7.014338 0.9929246 1
"ENSG00000232119.3" -0.003544235 5.387122 0.9929757 1
"ENSG00000179403.10" -0.003713352 5.347736 0.9929896 1
"ENSG00000164117.8" 0.01075924 3.317355 0.9930605 1
"ENSG00000117143.9" 0.00356575 5.363615 0.9931385 1
"ENSG00000115677.12" 0.001984488 8.800561 0.9931584 1
"ENSG00000101210.6" 0.001901628 10.14237 0.9933728 1
"ENSG00000107263.14" -0.002217842 7.296952 0.9933822 1
"ENSG00000132963.7" -0.002296167 6.884384 0.9933896 1
"ENSG00000135945.5" -0.002987663 5.717826 0.9934443 1
"ENSG00000116288.8" 0.002240179 7.179368 0.9934687 1
"ENSG00000214842.5" -0.00819998 3.454492 0.9935318 1
"ENSG00000117758.9" 0.002857466 5.941927 0.9935534 1
"ENSG00000135698.5" -0.00309885 5.517975 0.9936475 1
"ENSG00000138796.11" -0.002887045 5.93263 0.9936741 1
"ENSG00000004059.6" 0.001942771 7.840651 0.9937292 1
"ENSG00000066933.11" -0.003249536 5.532543 0.9937395 1
"ENSG00000066926.6" 0.003027535 5.726437 0.9937822 1
"ENSG00000162961.9" -0.003996266 5.218653 0.9938416 1
"ENSG00000101782.10" -0.002851693 6.117352 0.9938566 1
"ENSG00000197114.7" -0.00327394 5.362261 0.9939181 1
"ENSG00000141127.10" 0.003499236 5.142136 0.9940017 1
"ENSG00000124787.9" 0.005456964 3.628421 0.9941002 1
"ENSG00000140463.9" -0.006260862 3.615679 0.994215 1
"ENSG00000145907.10" -0.001805422 7.774143 0.9944235 1
"ENSG00000185627.13" 0.001833088 7.57071 0.9944928 1
"ENSG00000182240.11" -0.002687499 5.765228 0.9946529 1
"ENSG00000068383.14" 0.00214999 6.200891 0.9946872 1
"ENSG00000182272.7" 0.002321596 6.053132 0.9948429 1
"ENSG00000099901.12" 0.001954303 6.452222 0.9948553 1
"ENSG00000126756.7" -0.002565786 5.607349 0.994884 1
"ENSG00000133884.5" 0.001948813 6.508875 0.9948956 1
"ENSG00000112406.4" -0.002846133 5.479802 0.9949238 1
"ENSG00000186577.7" -0.004923674 4.047521 0.9952073 1
"ENSG00000145014.13" 0.006018014 4.071478 0.9952839 1
"ENSG00000123815.7" 0.006013656 4.106128 0.9953463 1
"ENSG00000013364.14" 0.005862364 4.18253 0.9954914 1
"ENSG00000165283.11" 0.002227142 5.97481 0.9954953 1
"ENSG00000130313.2" 0.003364742 4.844161 0.995506 1
"ENSG00000247596.4" -0.003177876 4.129356 0.9955133 1
"ENSG00000121940.11" -0.002739098 5.110963 0.9955213 1
"ENSG00000213639.5" -0.001742984 6.507002 0.9956312 1
"ENSG00000099977.9" -0.002611698 4.260955 0.9956493 1
"ENSG00000108296.7" -0.003584089 4.252583 0.99576 1
"ENSG00000175482.4" 0.002531376 5.269359 0.9957633 1
"ENSG00000124209.3" 0.001344602 7.907098 0.9958133 1
"ENSG00000089157.11" -0.001207338 10.68005 0.9958295 1
"ENSG00000155304.4" 0.002860406 5.045684 0.996054 1
"ENSG00000104946.6" -0.002419122 5.345838 0.9961333 1
"ENSG00000099385.7" -0.002473134 5.363305 0.9962422 1
"ENSG00000156990.10" 0.003095382 4.54282 0.9962656 1
"ENSG00000119185.8" 0.002688842 5.345649 0.9962909 1
"ENSG00000166595.7" 0.003557753 4.541364 0.9963056 1
"ENSG00000178234.8" -0.002422702 5.234091 0.9964015 1
"ENSG00000010256.6" -0.001335389 6.963664 0.9964068 1
"ENSG00000197150.8" 0.002954771 4.537855 0.9964163 1
"ENSG00000130723.13" 0.001105994 8.785549 0.9964252 1
"ENSG00000214114.4" -0.002823716 4.964297 0.9964458 1
"ENSG00000143321.14" -0.00110518 9.33133 0.9964523 1
"ENSG00000004975.7" -0.00273766 4.916527 0.9966312 1
"ENSG00000166783.15" -0.001409897 6.538908 0.9968551 1
"ENSG00000198646.9" 0.001197801 6.809126 0.9968766 1
"ENSG00000117592.8" 0.0009557807 8.612633 0.9969133 1
"ENSG00000126767.13" 0.001559893 6.178285 0.9969417 1
"ENSG00000135049.11" -0.0028679 4.6973 0.9970635 1
"ENSG00000167118.6" 0.001556835 6.13389 0.997077 1
"ENSG00000100350.10" -0.00232627 5.24146 0.9971892 1
"ENSG00000100083.14" 0.001650712 6.049254 0.9972679 1
"ENSG00000166260.6" -0.002340838 5.405399 0.9973029 1
"ENSG00000105426.10" -0.001088201 6.717455 0.9975044 1
"ENSG00000185825.11" 0.000811703 8.585016 0.9975522 1
"ENSG00000105373.14" 0.0008513117 7.658067 0.9977635 1
"ENSG00000174720.11" -0.001553035 5.606633 0.9979709 1
"ENSG00000103274.6" 0.00167238 5.401948 0.9979842 1
"ENSG00000166164.11" 0.001359221 5.812456 0.9982773 1
"ENSG00000241685.4" 0.000635111 8.012407 0.9983285 1
"ENSG00000137106.13" 0.001398319 5.671052 0.9984004 1
"ENSG00000109814.7" -0.0005012774 8.781038 0.9985217 1
"ENSG00000091831.17" 0.0004468597 10.05186 0.9985348 1
"ENSG00000074219.9" 0.0009994485 6.168651 0.9986536 1
"ENSG00000177946.4" 0.002030848 4.892766 0.9986852 1
"ENSG00000141934.5" -0.0008591271 6.321503 0.9987112 1
"ENSG00000137486.12" 0.00168777 5.300315 0.9987732 1
"ENSG00000196684.8" 0.001689307 4.887431 0.9988499 1
"ENSG00000171105.9" 0.0009704292 6.058478 0.9990187 1
"ENSG00000107874.6" -0.001480167 5.162681 0.9990448 1
"ENSG00000103495.9" 0.0003123244 9.201003 0.9991127 1
"ENSG00000125835.13" -0.0004303046 7.636588 0.9991712 1
"ENSG00000089053.8" -0.0004152982 7.587836 0.9992527 1
"ENSG00000054654.11" 0.0002693103 9.041341 0.9992995 1
"ENSG00000185591.5" 0.0007521691 6.510465 0.9993284 1
"ENSG00000184752.8" 0.0008178864 6.088572 0.9993363 1
"ENSG00000177888.7" -0.0008691474 6.005628 0.9993603 1
"ENSG00000196644.8" -0.001296374 5.443927 0.9994464 1
"ENSG00000165660.7" -0.001539558 4.981333 0.9995895 1
"ENSG00000167815.7" 0.0003161596 7.635696 0.9998125 1
"ENSG00000113851.9" -0.001125249 5.114506 0.9998342 1
"ENSG00000103148.11" 0.0009863934 5.597855 0.9998773 1
"ENSG00000009950.11" -0.01354431 1.417222 1 1
"ENSG00000166033.7" 0.02901092 0.9940436 1 1
"ENSG00000130052.9" 0.04239958 0.7018526 1 1
"ENSG00000135722.4" 0.009136587 2.668544 1 1
"ENSG00000184384.9" 0.01477365 2.361969 1 1
"ENSG00000101353.10" -0.05023542 0.4884046 1 1
"ENSG00000221995.4" 0.01156463 2.32457 1 1
"ENSG00000174473.11" 0.009061695 2.825609 1 1
"ENSG00000053918.11" -0.001885188 3.74854 1 1
"ENSG00000174529.6" 0.01834442 1.536074 1 1
